arm,input_unchanged,kind,path,seed,sha256_after,sha256_before,size_bytes,step
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000600000/predictions.npz,1,15eac1a0113a01aa1197a873ab735e9d8c49176b0e0a6bf2cbc5661948d7f506,15eac1a0113a01aa1197a873ab735e9d8c49176b0e0a6bf2cbc5661948d7f506,1889011,600000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000600000/summary.json,1,7d578dba015fca97beff2c991a9146bb1d98a29b21c2fe0a139bb9c9395d235e,7d578dba015fca97beff2c991a9146bb1d98a29b21c2fe0a139bb9c9395d235e,101146,600000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000600000/rollout_summary.csv,1,898ae7e20793cfc135eb8e43c3fab9d9b954e2d9af1951599cad91ae9c347706,898ae7e20793cfc135eb8e43c3fab9d9b954e2d9af1951599cad91ae9c347706,3352709,600000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000600000/summary.json,1,f74d04f4332424fa18d46b0c32a6dfa516866cf378df9f4ed7c9e4e94bf8bf77,f74d04f4332424fa18d46b0c32a6dfa516866cf378df9f4ed7c9e4e94bf8bf77,113258,600000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000800000/predictions.npz,1,bd3d0b019b4968c177d49374624154b9799af9fae6f68754c42325c73b1f7168,bd3d0b019b4968c177d49374624154b9799af9fae6f68754c42325c73b1f7168,1882552,800000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000800000/summary.json,1,1118453b0dd00fa74286ac6da5542e8a64657fac1b8c1e5a76ea6828127a5ffd,1118453b0dd00fa74286ac6da5542e8a64657fac1b8c1e5a76ea6828127a5ffd,100786,800000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000800000/rollout_summary.csv,1,22c0277bd02f6779f6e680ac5d32f87c06a28f932c0f6b6f91ee13c4892101db,22c0277bd02f6779f6e680ac5d32f87c06a28f932c0f6b6f91ee13c4892101db,3342808,800000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000800000/summary.json,1,2542a0fc39cfbea88753ac8fe2d9509dcbe4cb058b31926ac04929bef5c44747,2542a0fc39cfbea88753ac8fe2d9509dcbe4cb058b31926ac04929bef5c44747,112740,800000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000000000/predictions.npz,2,f08519bd9eccc8befb8ada882115545ee92466531454d56d4389299eae25550f,f08519bd9eccc8befb8ada882115545ee92466531454d56d4389299eae25550f,884134,0
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000000000/summary.json,2,e1300a9a0a996af768cb0a19f79cb08f40afb1ea8cb19de7f806f3bd38f99cff,e1300a9a0a996af768cb0a19f79cb08f40afb1ea8cb19de7f806f3bd38f99cff,70000,0
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000000000/rollout_summary.csv,2,a54ea4ab26ace41bb4be1dd5befbcf76863b0bf0a53f602c14330415d1e0298a,a54ea4ab26ace41bb4be1dd5befbcf76863b0bf0a53f602c14330415d1e0298a,1491252,0
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000000000/summary.json,2,7b3eedf0e9c625e8589da2aeda714006ffa745dc536a8a3128bc9dd38d3fcf4f,7b3eedf0e9c625e8589da2aeda714006ffa745dc536a8a3128bc9dd38d3fcf4f,94105,0
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000200000/predictions.npz,2,acc0c941432779252ef4bdefe874b669cd9b80a125cee7d943eb7c674156126c,acc0c941432779252ef4bdefe874b669cd9b80a125cee7d943eb7c674156126c,1755353,200000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000200000/summary.json,2,4c61b8eb5b1431558bc64dfe74ad53a36aed33d445fabb3b96f98d7335e80141,4c61b8eb5b1431558bc64dfe74ad53a36aed33d445fabb3b96f98d7335e80141,98738,200000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000200000/rollout_summary.csv,2,676aa4276b9ef903aa0f2eaa7f38625322403da8153548095cadaacfc31a3310,676aa4276b9ef903aa0f2eaa7f38625322403da8153548095cadaacfc31a3310,3254231,200000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000200000/summary.json,2,9de48eabf1bf3005793005629ca4adfcb65da9384080b9c7cb77ebcd615eb3b9,9de48eabf1bf3005793005629ca4adfcb65da9384080b9c7cb77ebcd615eb3b9,114214,200000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000400000/predictions.npz,2,842f033a84d211b509e2559f39c87845ee5c9de206ef28e392ca39fffa05e790,842f033a84d211b509e2559f39c87845ee5c9de206ef28e392ca39fffa05e790,1740106,400000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000400000/summary.json,2,5dbd313d49204a3f73d5127b824bd66c5ba20f14799c194f02156c59e8eac28c,5dbd313d49204a3f73d5127b824bd66c5ba20f14799c194f02156c59e8eac28c,98571,400000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000400000/rollout_summary.csv,2,53b5b52c9ca0c818cb082e16f73992d244e23b49c5e92f90b2fc6d7cd0999b48,53b5b52c9ca0c818cb082e16f73992d244e23b49c5e92f90b2fc6d7cd0999b48,3342288,400000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000400000/summary.json,2,d8b46ca26031c734bb4f5c4fcca86181a633a59f3e7c07177e11d76b0b6730dd,d8b46ca26031c734bb4f5c4fcca86181a633a59f3e7c07177e11d76b0b6730dd,114812,400000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000600000/predictions.npz,2,02a4bfb716e9b300f691c9f080f0fc03453703d685fc9f21f84d3c60b208cf91,02a4bfb716e9b300f691c9f080f0fc03453703d685fc9f21f84d3c60b208cf91,1833783,600000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000600000/summary.json,2,9a0f370e254ce71367990fcaa0c983b25fe3baa02aa65db0bda5447cfd4fcde2,9a0f370e254ce71367990fcaa0c983b25fe3baa02aa65db0bda5447cfd4fcde2,97880,600000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000600000/rollout_summary.csv,2,2aecd8e67e388356522f4656941609cdb1c64096b2b89c972606f9c14b457f1f,2aecd8e67e388356522f4656941609cdb1c64096b2b89c972606f9c14b457f1f,3179981,600000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000600000/summary.json,2,d06a34b1e4f1783fc9fa8bcd31339aeb3a1deb55f4c481e7d4c222f9b3df9e6c,d06a34b1e4f1783fc9fa8bcd31339aeb3a1deb55f4c481e7d4c222f9b3df9e6c,112699,600000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000800000/predictions.npz,2,2a669bdb0c75e1315e89fa7a5c5067df686ea882d8d118fe57ece736d71a205d,2a669bdb0c75e1315e89fa7a5c5067df686ea882d8d118fe57ece736d71a205d,1793957,800000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0002/step_000000800000/summary.json,2,5d83ea18485715ca2ae3b49f13788efe46bbb77a93cbbb727f6608c1eeaca490,5d83ea18485715ca2ae3b49f13788efe46bbb77a93cbbb727f6608c1eeaca490,98048,800000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000800000/rollout_summary.csv,2,2a49ae02bc4b6aed9b729d8ed8d677e1201ef4ff9234807ff560133cf909cfbd,2a49ae02bc4b6aed9b729d8ed8d677e1201ef4ff9234807ff560133cf909cfbd,3222272,800000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0002/step_000000800000/summary.json,2,ed836f3c9176522acdad1bbaf022c2273a2084b2a53b09d6efcdeaff91829233,ed836f3c9176522acdad1bbaf022c2273a2084b2a53b09d6efcdeaff91829233,113002,800000
